age1,gender,income,height,kgs,kgs2,bmi,religion1,eating1,status1,marital_status1,family_type1,manglik1,horoscope,drinking1,smoking1,values1,complexion1,body1,caste_imp,created_for,employed1,father,mother,living,brothers,sisters,education1
25.0,0,2500.0,65.0,53.0,47.0,19.4438258699,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,4.0,8.0,2.0,1.0,0.0,0.0,0.0
25.0,0,14167.0,63.0,50.0,65.0,19.5263681029,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1,1.0,4.0,2.0,4.0,1.0,1.0,1.0,3.0
25.0,0,7500.0,65.0,50.0,41.0,18.3432319527,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,5.0,2.0,4.0,1.0,0.0,0.0,3.0
25.0,0,4167.0,63.0,50.0,60.0,19.5263681029,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1,0.0,4.0,7.0,4.0,1.0,1.0,1.0,3.0
25.0,0,7500.0,63.0,78.0,67.0,30.4611342405,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1.0,4.0,7.0,4.0,1.0,1.0,0.0,2.0
25.0,0,14167.0,62.0,60.0,60.0,24.1935967743,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1.0,4.0,2.0,4.0,0.0,1.0,1.0,3.0
25.0,0,5833.0,62.0,50.0,48.0,20.1613306452,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1,1.0,5.0,7.0,4.0,1.0,0.0,1.0,3.0
25.0,0,14167.0,65.0,55.0,65.0,20.177555148,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,1,1.0,0.0,3.0,4.0,1.0,2.0,1.0,3.0
25.0,0,14167.0,61.0,52.0,62.0,21.660887181,0.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,5.0,2.0,2.0,0,1.0,4.0,2.0,9.0,1.0,1.0,0.0,2.0
25.0,0,2500.0,63.0,53.0,46.0,20.697950189,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,4.0,7.0,4.0,1.0,1.0,1.0,2.0
25.0,0,10000.0,61.0,56.0,48.0,23.3271092718,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,4.0,6.0,9.0,1.0,1.0,0.0,2.0
25.0,0,14167.0,62.0,55.0,66.0,22.1774637098,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,2.0,1,1.0,5.0,5.0,4.0,1.0,0.0,0.0,3.0
25.0,0,1250.0,59.0,55.0,51.0,24.4901380351,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,8.0,4.0,1.0,1.0,0.0,2.0
25.0,0,14167.0,63.0,48.0,63.0,18.7453133788,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1,1.0,5.0,2.0,4.0,1.0,0.0,1.0,3.0
25.0,0,2500.0,63.0,52.0,62.0,20.307422827,0.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,0,1.0,4.0,8.0,4.0,1.0,2.0,0.0,2.0
25.0,0,4167.0,61.0,52.0,65.0,21.660887181,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,1.0,4.0,1.0,4.0,1.0,0.0,1.0,3.0
25.0,0,50000.0,62.0,48.0,60.0,19.3548774194,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,1.0,1,1.0,5.0,2.0,4.0,1.0,1.0,1.0,3.0
25.0,0,2500.0,62.0,56.0,63.0,22.5806903227,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1,0.0,4.0,10.0,4.0,1.0,1.0,1.0,2.0
25.0,0,5833.0,66.0,56.0,50.0,19.9265779615,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,4.0,1.0,1,0.0,4.0,2.0,4.0,0.0,1.0,1.0,3.0
25.0,0,417.0,61.0,59.0,55.0,24.5767758399,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1,1.0,4.0,8.0,2.0,1.0,1.0,1.0,2.0
25.0,0,2500.0,60.0,44.0,60.0,18.9444823334,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1,1.0,6.0,8.0,4.0,1.0,1.0,1.0,3.0
25.0,0,5833.0,65.0,50.0,69.0,18.3432319527,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1,1.0,5.0,8.0,4.0,0.0,1.0,0.0,2.0
25.0,0,5833.0,63.0,52.0,65.0,20.307422827,0.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1,1.0,4.0,6.0,5.0,1.0,1.0,0.0,3.0
25.0,0,5833.0,67.0,56.0,59.0,19.3361937181,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1,1.0,5.0,1.0,9.0,1.0,1.0,0.0,3.0
25.0,0,4167.0,64.0,59.0,72.0,22.3267048097,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,0.0,5.0,7.0,4.0,1.0,1.0,0.0,3.0
25.0,0,4167.0,63.0,50.0,55.0,19.5263681029,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1,0.0,4.0,2.0,4.0,1.0,1.0,1.0,0.0
25.0,0,5833.0,64.0,58.0,41.0,21.9482860841,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1,2.0,4.0,7.0,7.0,1.0,1.0,0.0,2.0
25.0,0,5833.0,62.0,55.0,47.0,22.1774637098,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,4.0,2.0,4.0,1.0,0.0,0.0,2.0
25.0,0,5833.0,63.0,46.0,60.0,17.9642586546,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,1,0.0,4.0,2.0,4.0,1.0,1.0,2.0,3.0
25.0,0,1250.0,62.0,60.0,75.0,24.1935967743,0.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,3.0,4.0,2.0,4.0,1.0,1.0,0.0,2.0
25.0,0,2500.0,64.0,47.0,53.0,17.7856801026,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1,0.0,2.0,6.0,4.0,1.0,1.0,1.0,2.0
25.0,0,4167.0,64.0,60.0,66.0,22.7051235352,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,4.0,7.0,4.0,1.0,2.0,0.0,2.0
25.0,0,1250.0,60.0,54.0,51.0,23.2500465001,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,2.0,4.0,6.0,4.0,1.0,2.0,0.0,3.0
25.0,0,4167.0,60.0,49.0,49.0,21.0972644168,0.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,1,1.0,4.0,2.0,4.0,0.0,1.0,0.0,2.0
25.0,0,14167.0,64.0,52.0,41.0,19.6777737305,0.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1,1.0,0.0,7.0,4.0,1.0,1.0,0.0,3.0
25.0,0,5833.0,64.0,55.0,56.0,20.8130299073,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,5.0,8.0,4.0,0.0,1.0,0.0,2.0
25.0,0,2500.0,63.0,45.0,41.0,17.5737312926,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1,0.0,4.0,7.0,4.0,1.0,2.0,0.0,2.0
25.0,0,5833.0,63.0,60.0,70.0,23.4316417234,0.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1,1.0,5.0,2.0,9.0,1.0,1.0,0.0,3.0
25.0,0,1250.0,63.0,75.0,80.0,29.2895521543,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,1,1.0,0.0,5.0,7.0,1.0,0.0,1.0,2.0
25.0,0,4167.0,62.0,51.0,41.0,20.5645572581,0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,0.0,0.0,2.0,4.0,1.0,1.0,1.0,3.0
25.0,0,4167.0,62.0,45.0,41.0,18.1451975807,0.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1,0.0,5.0,7.0,4.0,1.0,2.0,1.0,2.0
25.0,0,10000.0,65.0,57.0,69.0,20.9112844261,0.0,2.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,1,1.0,1.0,8.0,4.0,0.0,1.0,1.0,3.0
25.0,0,14167.0,59.0,48.0,62.0,21.3732113761,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,2.0,0.0,2.0,4.0,1.0,1.0,0.0,3.0
25.0,0,5833.0,63.0,56.0,65.0,21.8695322752,0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,1,0.0,4.0,7.0,4.0,0.0,1.0,1.0,2.0
25.0,0,2500.0,66.0,46.0,68.0,16.3682604684,0.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1,1.0,3.0,2.0,4.0,1.0,1.0,1.0,3.0
25.0,0,5833.0,66.0,50.0,64.0,17.7915874656,0.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,1,1.0,5.0,5.0,8.0,1.0,1.0,1.0,3.0
25.0,0,2500.0,61.0,50.0,41.0,20.8277761355,0.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1,2.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0
25.0,0,5833.0,62.0,54.0,77.0,21.7742370969,0.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1,1.0,5.0,7.0,4.0,0.0,1.0,2.0,3.0
25.0,0,37500.0,63.0,50.0,55.0,19.5263681029,0.0,2.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1,0.0,0.0,2.0,4.0,1.0,1.0,0.0,3.0
25.0,0,5833.0,61.0,57.0,65.0,23.7436647945,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,4.0,8.0,4.0,1.0,1.0,0.0,3.0
25.0,0,2500.0,62.0,76.0,62.0,30.6452225808,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,1,0.0,1.0,7.0,8.0,1.0,2.0,1.0,2.0
25.0,0,2500.0,60.0,60.0,60.0,25.8333850001,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,0.0,4.0,6.0,4.0,1.0,1.0,1.0,3.0
25.0,0,4167.0,61.0,48.0,41.0,19.9946650901,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,2.0,4.0,8.0,4.0,0.0,2.0,1.0,2.0
25.0,0,5833.0,62.0,58.0,62.0,23.3871435485,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,2.0,1,1.0,5.0,7.0,4.0,0.0,1.0,0.0,2.0
25.0,0,1250.0,61.0,45.0,57.0,18.744998522,0.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1,0.0,4.0,10.0,4.0,1.0,3.0,4.0,0.0
25.0,0,4167.0,61.0,48.0,70.0,19.9946650901,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1,0.0,5.0,2.0,4.0,0.0,1.0,0.0,3.0
25.0,0,4167.0,66.0,68.0,80.0,24.1965589533,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,4.0,2.0,4.0,1.0,1.0,2.0,3.0
25.0,0,417.0,62.0,45.0,41.0,18.1451975807,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0,0.0,6.0,2.0,7.0,1.0,0.0,0.0,2.0
25.0,0,5833.0,60.0,50.0,57.0,21.5278208334,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1,1.0,5.0,2.0,4.0,1.0,1.0,2.0,2.0
25.0,0,2500.0,63.0,55.0,70.0,21.4790049132,0.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,6.0,7.0,4.0,1.0,1.0,0.0,3.0
25.0,0,100000.0,62.0,42.0,60.0,16.935517742,0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1,3.0,0.0,7.0,4.0,1.0,1.0,1.0,2.0
25.0,0,2500.0,62.0,45.0,55.0,18.1451975807,0.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1,4.0,2.0,7.0,4.0,1.0,2.0,1.0,2.0
25.0,0,5833.0,62.0,42.0,50.0,16.935517742,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,1,1.0,4.0,7.0,4.0,1.0,1.0,0.0,2.0
25.0,0,1250.0,64.0,53.0,65.0,20.0561924561,0.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0
26.0,0,4167.0,62.0,59.0,65.0,23.7903701614,0.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,1,1.0,4.0,7.0,4.0,1.0,0.0,1.0,3.0
26.0,0,4167.0,65.0,70.0,75.0,25.6805247338,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1,1.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0
26.0,0,5833.0,65.0,65.0,72.0,23.8462015386,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1,1.0,5.0,7.0,4.0,1.0,1.0,0.0,2.0
26.0,0,4167.0,61.0,53.0,72.0,22.0774427037,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1,0.0,4.0,2.0,4.0,1.0,0.0,0.0,2.0
26.0,0,2500.0,63.0,52.0,65.0,20.307422827,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1,1.0,4.0,6.0,4.0,1.0,1.0,4.0,2.0
26.0,0,4167.0,60.0,50.0,55.0,21.5278208334,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,4.0,8.0,4.0,1.0,0.0,0.0,3.0
26.0,0,417.0,61.0,50.0,67.0,20.8277761355,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,0.0,0.0,8.0,4.0,1.0,1.0,0.0,3.0
26.0,0,4167.0,62.0,50.0,54.0,20.1613306452,0.0,0.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,1,1.0,1.0,2.0,4.0,1.0,1.0,0.0,3.0
26.0,0,4167.0,65.0,45.0,62.0,16.5089087575,0.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,1,0.0,4.0,6.0,4.0,0.0,1.0,1.0,2.0
26.0,0,14167.0,62.0,58.0,70.0,23.3871435485,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,1,1.0,4.0,6.0,7.0,0.0,1.0,1.0,3.0
26.0,0,10000.0,71.0,81.0,62.0,24.9058224758,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,3.0,1.0,0,2.0,5.0,10.0,4.0,1.0,1.0,1.0,2.0
26.0,0,2500.0,65.0,70.0,77.0,25.6805247338,0.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,4.0,0,0.0,4.0,5.0,4.0,1.0,1.0,0.0,2.0
26.0,0,7500.0,62.0,50.0,65.0,20.1613306452,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,5.0,5.0,4.0,1.0,1.0,1.0,2.0
26.0,0,7500.0,63.0,50.0,65.0,19.5263681029,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1,2.0,5.0,6.0,4.0,1.0,1.0,3.0,3.0
26.0,0,5833.0,64.0,52.0,63.0,19.6777737305,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,1,0.0,4.0,7.0,4.0,1.0,1.0,1.0,3.0
26.0,0,5833.0,64.0,51.0,62.0,19.299355005,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,1,1.0,5.0,2.0,4.0,1.0,1.0,0.0,2.0
26.0,0,2500.0,58.0,54.0,47.0,24.8811436981,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1,2.0,4.0,7.0,4.0,1.0,1.0,1.0,3.0
26.0,0,90000.0,60.0,48.0,60.0,20.6667080001,0.0,2.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,5.0,8.0,7.0,0.0,1.0,0.0,3.0
26.0,0,5833.0,67.0,62.0,80.0,21.4079287593,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,1,0.0,4.0,2.0,4.0,1.0,1.0,0.0,3.0
26.0,0,4167.0,63.0,53.0,50.0,20.697950189,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,5.0,6.0,7.0,1.0,1.0,0.0,2.0
26.0,0,2500.0,61.0,50.0,60.0,20.8277761355,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1,1.0,1.0,7.0,4.0,1.0,0.0,1.0,3.0
26.0,0,5833.0,62.0,62.0,72.0,25.0000500001,0.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,0.0,8.0,9.0,1.0,1.0,0.0,3.0
26.0,0,7500.0,64.0,54.0,72.0,20.4346111817,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1,1.0,5.0,7.0,4.0,1.0,1.0,1.0,3.0
26.0,0,5833.0,63.0,63.0,68.0,24.6032238096,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1,0.0,5.0,6.0,4.0,1.0,1.0,1.0,3.0
26.0,0,14167.0,62.0,58.0,72.0,23.3871435485,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,0,1.0,4.0,8.0,4.0,1.0,0.0,1.0,3.0
26.0,0,417.0,60.0,50.0,60.0,21.5278208334,0.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,4.0,7.0,7.0,1.0,3.0,0.0,3.0
26.0,0,5833.0,62.0,46.0,49.0,18.5484241936,0.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1,1.0,3.0,5.0,4.0,1.0,0.0,1.0,3.0
26.0,0,5833.0,61.0,55.0,52.0,22.9105537491,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1,1.0,4.0,8.0,4.0,1.0,1.0,2.0,3.0
26.0,0,2500.0,63.0,50.0,62.0,19.5263681029,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,1,1.0,4.0,8.0,4.0,1.0,1.0,0.0,3.0
26.0,0,7500.0,63.0,55.0,57.0,21.4790049132,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,1.0,1,1.0,2.0,7.0,4.0,1.0,0.0,0.0,2.0
26.0,0,14167.0,62.0,62.0,63.0,25.0000500001,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0,1,3.0,4.0,8.0,7.0,1.0,0.0,0.0,3.0
26.0,0,20833.0,60.0,42.0,62.0,18.0833695001,0.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1,1.0,4.0,2.0,4.0,1.0,0.0,1.0,3.0
26.0,0,14167.0,64.0,62.0,60.0,23.4619609864,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1,1.0,3.0,2.0,4.0,1.0,1.0,0.0,3.0
26.0,0,7500.0,65.0,49.0,72.0,17.9763673137,0.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,0,1.0,4.0,2.0,2.0,1.0,0.0,1.0,2.0
26.0,0,5833.0,65.0,50.0,57.0,18.3432319527,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,1,0.0,4.0,2.0,6.0,1.0,1.0,2.0,3.0
26.0,0,417.0,64.0,55.0,71.0,20.8130299073,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1,0.0,0.0,7.0,5.0,1.0,0.0,0.0,3.0
26.0,0,14167.0,64.0,52.0,72.0,19.6777737305,0.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1,2.0,0.0,6.0,4.0,1.0,2.0,0.0,2.0
26.0,0,14167.0,63.0,64.0,77.0,24.9937511717,0.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,2.0,1,3.0,4.0,8.0,4.0,1.0,1.0,1.0,3.0
26.0,0,14167.0,68.0,49.0,50.0,16.4252058608,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1.0,5.0,7.0,4.0,1.0,1.0,0.0,3.0
26.0,0,1250.0,62.0,48.0,57.0,19.3548774194,0.0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1,2.0,4.0,2.0,4.0,1.0,1.0,2.0,3.0
26.0,0,7500.0,63.0,52.0,55.0,20.307422827,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,3.0,1.0,4.0,1.0,2.0,1.0,2.0
26.0,0,5833.0,61.0,45.0,57.0,18.744998522,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1,1.0,4.0,7.0,4.0,0.0,0.0,1.0,2.0
26.0,0,2500.0,62.0,55.0,47.0,22.1774637098,0.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,1,0.0,4.0,2.0,4.0,1.0,1.0,2.0,0.0
26.0,0,2500.0,59.0,60.0,67.0,26.7165142202,0.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,4.0,1,1.0,4.0,3.0,4.0,1.0,1.0,0.0,3.0
26.0,0,5833.0,63.0,60.0,49.0,23.4316417234,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,2.0,8.0,7.0,1.0,1.0,0.0,3.0
26.0,0,5833.0,63.0,52.0,67.0,20.307422827,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,1,2.0,4.0,2.0,4.0,1.0,2.0,1.0,3.0
26.0,0,20833.0,62.0,50.0,55.0,20.1613306452,0.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1.0,5.0,6.0,4.0,0.0,1.0,1.0,2.0
26.0,0,5833.0,64.0,56.0,53.0,21.1914486329,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,2.0,3.0,2.0,4.0,1.0,2.0,0.0,2.0
26.0,0,5833.0,63.0,48.0,68.0,18.7453133788,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,1.0,1,0.0,1.0,7.0,4.0,1.0,1.0,1.0,2.0
26.0,0,14167.0,63.0,52.0,51.0,20.307422827,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1,0.0,4.0,8.0,7.0,1.0,1.0,0.0,3.0
26.0,0,7500.0,63.0,56.0,57.0,21.8695322752,0.0,2.0,2.0,1.0,2.0,0.0,1.0,3.0,3.0,2.0,2.0,2.0,1,1.0,4.0,7.0,9.0,1.0,2.0,1.0,4.0
26.0,0,5833.0,65.0,60.0,50.0,22.0118783433,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,0,1.0,1.0,7.0,4.0,1.0,1.0,1.0,3.0
26.0,0,5833.0,63.0,51.0,63.0,19.9168954649,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,1,1.0,5.0,8.0,8.0,0.0,1.0,1.0,3.0
26.0,0,14167.0,63.0,50.0,72.0,19.5263681029,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1,2.0,4.0,2.0,4.0,1.0,1.0,0.0,3.0
26.0,0,14167.0,63.0,62.0,67.0,24.2126964476,0.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1,1.0,4.0,8.0,4.0,1.0,1.0,0.0,3.0
26.0,0,20833.0,65.0,57.0,65.0,20.9112844261,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,5.0,6.0,6.0,1.0,1.0,0.0,2.0
26.0,0,4167.0,63.0,42.0,41.0,16.4021492064,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,0.0,4.0,8.0,4.0,1.0,1.0,3.0,2.0
26.0,0,7500.0,61.0,56.0,58.0,23.3271092718,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1,1.0,3.0,6.0,7.0,1.0,1.0,1.0,2.0
26.0,0,4167.0,63.0,50.0,62.0,19.5263681029,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,1,4.0,1.0,8.0,4.0,0.0,2.0,1.0,2.0
26.0,0,7500.0,66.0,57.0,70.0,20.2824097108,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1,0.0,4.0,7.0,4.0,1.0,2.0,0.0,2.0
